"HARMATAN CARTERA CONSERVADORA, FI",3027,20/10/2004,223,"TRESSIS GESTION, S.G.I.I.C., S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"HERCULES CORTO PLAZO, FI",3388,08/02/2006,14,"BBVA ASSET MANAGEMENT, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A."
"HIGH RATE, FI",417,13/08/1993,225,"ALPHA PLUS GESTORA, S.G.I.I.C., S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"IBERCAJA AHORRO DINAMICO, FI",2955,24/05/2004,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA AHORRO, FI",120,12/09/1988,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA ALL STAR, FI",4760,23/05/2014,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA ALPHA, FI",4009,09/05/2008,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA BOLSA EUROPA, FI",1686,30/12/1998,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA BOLSA INTERNACIONAL, FI",1126,04/08/1997,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA BOLSA USA, FI",2605,25/07/2002,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA BOLSA, FI",539,12/01/1995,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA BP GLOBAL BONDS, FI",3794,15/03/2007,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA BP RENTA FIJA, FI",3932,30/11/2007,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA BP SELECCION GLOBAL, FI",4346,25/03/2011,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA CAPITAL EUROPA, FI",1533,28/07/1998,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA CAPITAL, FI",157,31/05/1989,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA COMUNIDADES AUTONOMAS 2017, FI",4566,01/03/2013,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA CONSERVADOR, FI",4005,25/04/2008,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA CRECIMIENTO DINAMICO, FI",3491,05/07/2006,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA DIN, FI",3640,08/11/2006,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA DIVIDENDO, FI",4011,09/05/2008,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA DOLAR, FI",3498,14/07/2006,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA EMERGENTES, FI",1287,29/12/1997,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA EUROPA STAR, FI",5007,20/05/2016,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA FINANCIERO, FI",2075,07/04/2000,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA FONDTESORO CORTO PLAZO, FI",3595,31/10/2006,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA FUTURO, FI",514,28/07/1994,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA GLOBAL BRANDS, FI",5004,13/05/2016,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA HIGH YIELD, FI",2140,12/06/2000,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA HORIZONTE, FI",1200,29/10/1997,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA INTERNACIONAL, FI",452,17/01/1994,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA JAPON, FI",2025,25/02/2000,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA MIXTO FLEXIBLE 15, FI",4196,12/02/2010,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA NUEVAS OPORTUNIDADES, FI",2244,23/10/2000,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA OPORTUNIDAD RENTA FIJA, FI",4103,13/02/2009,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA PATRIMONIO DINAMICO, FI",3100,20/01/2005,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA PETROQUIMICO, FI",2074,07/04/2000,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA PLUS, FI",1673,15/12/1998,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA PREMIER, FI",2804,11/07/2003,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA RENTA EUROPA, FI",1056,20/06/1997,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA RENTA FIJA 2016, FI",4510,26/07/2012,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA RENTA FIJA 2016-2, FI",4567,01/03/2013,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA RENTA FIJA 2017, FI",4650,20/09/2013,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA RENTA FIJA 2021, FI",3966,08/02/2008,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA RENTA INTERNACIONAL, FI",1972,30/12/1999,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA RENTA PLUS, FI",1495,24/06/1998,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA RENTA, FI",158,31/05/1989,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA SANIDAD, FI",1959,15/12/1999,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA SECTOR INMOBILIARIO, FI",2243,23/10/2000,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA SELECCION BOLSA, FI",2452,10/08/2001,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA SELECCION CAPITAL, FI",2456,10/08/2001,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA SELECCION RENTA FIJA, FI",676,31/07/1996,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA SELECCION RENTA INTERNACIONAL, FI",1892,30/08/1999,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA SMALL CAPS, FI",2910,15/03/2004,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA TECNOLOGICO, FI",1960,15/12/1999,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERCAJA UTILITIES, FI",2178,07/07/2000,84,"IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A."
"IBERIAN VALUE, FI",4860,18/03/2015,225,"ALPHA PLUS GESTORA, S.G.I.I.C., S.A.","SANTANDER SECURITIES SERVICES, S.A."
IGVF FI,4421,16/12/2011,185,"UBS GESTION, S.G.I.I.C., S.A.","UBS BANK, S.A."
"IM 93 RENTA, FI",373,28/12/1992,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BANCO DE SABADELL, S.A."
"IMANTIA  GLOBAL MODERADO, FI",3566,28/09/2006,128,"IMANTIA CAPITAL, S.G.I.I.C., S.A.","CECABANK, S.A."
"IMANTIA CORTO PLAZO, FI",1566,13/08/1998,128,"IMANTIA CAPITAL, S.G.I.I.C., S.A.","CECABANK, S.A."
"IMANTIA DOLAR, FI",3254,31/08/2005,128,"IMANTIA CAPITAL, S.G.I.I.C., S.A.","CECABANK, S.A."
"IMANTIA FLEXIBLE, FI",2992,30/07/2004,128,"IMANTIA CAPITAL, S.G.I.I.C., S.A.","CECABANK, S.A."
"IMANTIA FONDEPOSITO, FI",3389,08/02/2006,128,"IMANTIA CAPITAL, S.G.I.I.C., S.A.","CECABANK, S.A."
"IMANTIA FONDTESORO LARGO PLAZO, FI",432,23/11/1993,128,"IMANTIA CAPITAL, S.G.I.I.C., S.A.","CECABANK, S.A."
"IMANTIA GLOBAL CONSERVADOR, FI",3698,04/12/2006,128,"IMANTIA CAPITAL, S.G.I.I.C., S.A.","CECABANK, S.A."
"IMANTIA RENTA FIJA FLEXIBLE, FI",3605,08/11/2006,128,"IMANTIA CAPITAL, S.G.I.I.C., S.A.","CECABANK, S.A."
"ING DIRECT FONDO NARANJA CONSERVADOR, FI",3951,18/01/2008,31,"AMUNDI IBERIA, SGIIC, S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"ING DIRECT FONDO NARANJA DINAMICO, FI",3952,18/01/2008,31,"AMUNDI IBERIA, SGIIC, S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"ING DIRECT FONDO NARANJA EURO STOXX 50, FI",3244,29/07/2005,31,"AMUNDI IBERIA, SGIIC, S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"ING DIRECT FONDO NARANJA IBEX 35, FI",2549,08/02/2002,31,"AMUNDI IBERIA, SGIIC, S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"ING DIRECT FONDO NARANJA MODERADO, FI",3953,18/01/2008,31,"AMUNDI IBERIA, SGIIC, S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"ING DIRECT FONDO NARANJA RENTA FIJA, FI",3441,21/04/2006,43,"RENTA 4 GESTORA, S.G.I.I.C., S.A.","RENTA 4 BANCO, S.A."
"ING DIRECT FONDO NARANJA STANDARD & POOR´S 500, FI",2240,23/10/2000,31,"AMUNDI IBERIA, SGIIC, S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"INTERMONEY ATTITUDE, FI",4873,29/05/2015,69,"INTERMONEY GESTION, S.G.I.I.C., S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"INTERMONEY GESTION FLEXIBLE, FI",4769,06/06/2014,69,"INTERMONEY GESTION, S.G.I.I.C., S.A.","BANCO INVERSIS, S.A."
"INTERMONEY RENTA FIJA CORTO PLAZO, FI",2311,09/02/2001,69,"INTERMONEY GESTION, S.G.I.I.C., S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"INTERMONEY VARIABLE EURO, FI",2402,31/05/2001,69,"INTERMONEY GESTION, S.G.I.I.C., S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"INTERVALOR ACCIONES INTERNACIONAL, FI",1560,13/08/1998,152,"GESINTER, S.G.I.I.C., S.A.","SANTANDER SECURITIES SERVICES, S.A."
INTERVALOR BOLSA MIXTO FI,393,18/02/1993,152,"GESINTER, S.G.I.I.C., S.A.","SANTANDER SECURITIES SERVICES, S.A."
"INTERVALOR FONDOS, FI",1387,27/03/1998,152,"GESINTER, S.G.I.I.C., S.A.","SANTANDER SECURITIES SERVICES, S.A."
"INTERVALOR RENTA MIXTO, FI",392,18/02/1993,152,"GESINTER, S.G.I.I.C., S.A.","SANTANDER SECURITIES SERVICES, S.A."
"INVERACTIVO CONFIANZA, FI",529,09/12/1994,12,"SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A."
"INVERBANSER, FI",13,03/06/1986,12,"SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A."
"JB INVERSIONES, FI",4926,30/11/2015,229,"JULIUS BAER GESTION, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"KALAHARI, FI",4175,30/10/2009,194,"ABANTE ASESORES GESTION, SGIIC, S.A.","BANKINTER, S.A."
"KUTXABANK 0/100 CARTERAS, FI",4201,05/03/2010,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK BOLSA EEUU, FI",1992,14/01/2000,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK BOLSA EMERGENTES, FI",2028,25/02/2000,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK BOLSA EUROZONA, FI",1991,14/01/2000,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK BOLSA INTERNACIONAL, FI",1547,07/08/1998,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK BOLSA JAPON, FI",1990,14/01/2000,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK BOLSA NUEVA ECONOMIA, FI",2027,25/02/2000,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK BOLSA SECTORIAL, FI",2515,05/12/2001,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK BOLSA, FI",621,07/03/1996,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK BONO, FI",1388,02/04/1998,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK DIVIDENDO, FI",3221,15/06/2005,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK FONDO SOLIDARIO, FI",3217,15/06/2005,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK GESTION ACTIVA INVERSION, FI",2445,06/08/2001,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK GESTION ACTIVA PATRIMONIO, FI",620,07/03/1996,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK GESTION ACTIVA RENDIMIENTO, FI",170,28/12/1989,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK MONETARIO, FI",3560,21/09/2006,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK MULTIESTRATEGIA, FI",2922,31/03/2004,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK RENTA FIJA CORTO, FI",667,10/07/1996,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK RENTA FIJA EMPRESAS, FI",1948,26/11/1999,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK RENTA FIJA LARGO PLAZO, FI",2135,31/05/2000,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK RENTA GLOBAL, FI",171,28/12/1989,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK RF CARTERAS, FI",4202,05/03/2010,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK RF ENERO 2017, FI",4149,29/06/2009,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"KUTXABANK TRANSITO, FI",2359,04/05/2001,95,"KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A."
"LABORAL KUTXA AKTIBO, FI",4874,29/05/2015,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"LABORAL KUTXA BOLSA JAPON, FI",2470,13/09/2001,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"LABORAL KUTXA BOLSA UNIVERSAL,FI",2092,28/04/2000,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"LABORAL KUTXA BOLSA USA, FI",2469,13/09/2001,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"LABORAL KUTXA BOLSAS EUROPEAS, FI",2093,28/04/2000,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"LABORAL KUTXA DINERO, FI",3582,24/10/2006,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"LABORAL KUTXA KONPROMISO, FI",4884,03/07/2015,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"LABORAL KUTXA MERCADOS EMERGENTES,FI",2094,28/04/2000,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"LABORAL KUTXA SELEK BALANCE, FI",4943,22/01/2016,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"LABORAL KUTXA SELEK BASE,FI",4447,02/03/2012,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"LABORAL KUTXA SELEK EXTRAPLUS,FI",4449,02/03/2012,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"LABORAL KUTXA SELEK PLUS,FI",4448,02/03/2012,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"LAGUNA NEGRA, FI",4353,19/04/2011,152,"GESINTER, S.G.I.I.C., S.A.","SANTANDER SECURITIES SERVICES, S.A."
"LAREDO FONDO, FI",257,25/07/1991,12,"SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A."
"LEASETEN III, FI",1652,25/11/1998,12,"SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A."
"LEASETEN RENTA FIJA CORTO, FI",2526,21/12/2001,14,"BBVA ASSET MANAGEMENT, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A."
"LEBRIS GLOBAL STRATEGY, FI",5010,27/05/2016,43,"RENTA 4 GESTORA, S.G.I.I.C., S.A.","RENTA 4 BANCO, S.A."
"LIBERBANK AHORRO, FI",861,26/02/1997,243,"LIBERBANK GESTION, SGIIC, S.A.","CECABANK, S.A."
"LIBERBANK CORTO PLAZO II, FI",2951,14/05/2004,243,"LIBERBANK GESTION, SGIIC, S.A.","CECABANK, S.A."
"LIBERBANK CORTO PLAZO, FI",2357,26/04/2001,243,"LIBERBANK GESTION, SGIIC, S.A.","CECABANK, S.A."
"LIBERBANK DINERO, FI",3394,22/02/2006,243,"LIBERBANK GESTION, SGIIC, S.A.","CECABANK, S.A."
"LIBERBANK GLOBAL, FI",1961,17/12/1999,243,"LIBERBANK GESTION, SGIIC, S.A.","CECABANK, S.A."
"LIBERBANK MIX-RENTA FIJA, FI",987,21/05/1997,243,"LIBERBANK GESTION, SGIIC, S.A.","CECABANK, S.A."
"LIBERBANK MIX-RENTA VARIABLE, FI",1771,26/03/1999,243,"LIBERBANK GESTION, SGIIC, S.A.","CECABANK, S.A."
"LIBERBANK PLATINUM, FI",3232,08/07/2005,243,"LIBERBANK GESTION, SGIIC, S.A.","CECABANK, S.A."
"LIBERBANK PLUS, FI",4716,28/02/2014,243,"LIBERBANK GESTION, SGIIC, S.A.","CECABANK, S.A."
"LIBERBANK RENTA VARIABLE ESPAÑA, FI",989,21/05/1997,243,"LIBERBANK GESTION, SGIIC, S.A.","CECABANK, S.A."
"LIBERBANK RENTA VARIABLE EURO, FI",1234,21/11/1997,243,"LIBERBANK GESTION, SGIIC, S.A.","CECABANK, S.A."
"LIBERBANK RENTAS, FI",860,26/02/1997,243,"LIBERBANK GESTION, SGIIC, S.A.","CECABANK, S.A."
"LIBERTY EURO RENTA, FI",1849,16/06/1999,85,"BANKIA FONDOS, S.G.I.I.C., S.A.","BANKIA, S.A"
"LIBERTY EURO STOCK MARKET, FI",2522,18/12/2001,85,"BANKIA FONDOS, S.G.I.I.C., S.A.","BANKIA, S.A"
"LIBERTY SPANISH STOCK MARKET INDEX, FI",2523,18/12/2001,85,"BANKIA FONDOS, S.G.I.I.C., S.A.","BANKIA, S.A"
"LORETO SUMA, FI",4880,26/06/2015,137,"GESALCALA, S.A., S.G.I.I.C.","RBC INVESTOR SERVICES ESPAÑA, S.A."
MAGALLANES EUROPEAN EQUITY FI,4841,09/01/2015,239,"MAGALLANES VALUE INVESTORS, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A."
MAGALLANES IBERIAN EQUITY FI,4840,09/01/2015,239,"MAGALLANES VALUE INVESTORS, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A."
"MANRESA GARANTIT 11, FI",4177,06/11/2009,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"MAPFRE FONDTESORO LARGO PLAZO, FI",200,02/11/1990,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"MAPFRE PUENTE GARANTIA 10, FI",440,13/12/1993,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"MAPFRE PUENTE GARANTIA 3, FI",1693,15/01/1999,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"MARAL MACRO, FI",4374,10/06/2011,194,"ABANTE ASESORES GESTION, SGIIC, S.A.","BANKINTER, S.A."
"MARCH CARTERA CONSERVADORA, FI",3905,08/10/2007,190,"MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.","BANCA MARCH, S.A."
"MARCH CARTERA DECIDIDA, FI",4660,18/10/2013,190,"MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.","BANCA MARCH, S.A."
"MARCH CARTERA MODERADA, FI",3909,08/10/2007,190,"MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.","BANCA MARCH, S.A."
"MARCH EUROPA BOLSA, FI",3777,27/02/2007,190,"MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.","BANCA MARCH, S.A."
"MARCH GLOBAL, FI",1578,10/09/1998,190,"MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.","BANCA MARCH, S.A."
"MARCH MONETARIO, F.I.",4933,11/12/2015,190,"MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.","BANCA MARCH, S.A."
"MARCH NEW EMERGING WORLD, FI",4274,29/10/2010,190,"MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.","BANCA MARCH, S.A."
"MARCH PATRIMONIO CORTO PLAZO, FI",4418,25/11/2011,190,"MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.","BANCA MARCH, S.A."
"MARCH PREMIER RENTA FIJA CORTO PLAZO, FI",1324,13/02/1998,190,"MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.","BANCA MARCH, S.A."
"MARCH RENTA FIJA CORTO PLAZO, FI",3652,16/11/2006,190,"MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.","BANCA MARCH, S.A."
"MARCH VALORES, FI",1579,10/09/1998,190,"MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.","BANCA MARCH, S.A."
"MARCH VINI CATENA, FI",4135,14/05/2009,190,"MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.","BANCA MARCH, S.A."
"MEDCORRENT, FI",3538,07/09/2006,237,"ANDBANK WEALTH MANAGEMENT, SGIIC, S.A.U.","BANCO INVERSIS, S.A."
"MEDIOLANUM ACTIVO, FI",829,06/02/1997,2,"MEDIOLANUM GESTION, S.G.I.I.C., S.A.","BANCO MEDIOLANUM, S.A."
"MEDIOLANUM ALPHA PLUS, FI",1045,13/06/1997,2,"MEDIOLANUM GESTION, S.G.I.I.C., S.A.","BANCO MEDIOLANUM, S.A."
"MEDIOLANUM CRECIMIENTO, FI",12,16/05/1986,2,"MEDIOLANUM GESTION, S.G.I.I.C., S.A.","BANCO MEDIOLANUM, S.A."
"MEDIOLANUM ESPAÑA R.V., FI",827,06/02/1997,2,"MEDIOLANUM GESTION, S.G.I.I.C., S.A.","BANCO MEDIOLANUM, S.A."
"MEDIOLANUM EUROPA R.V., FI",1048,13/06/1997,2,"MEDIOLANUM GESTION, S.G.I.I.C., S.A.","BANCO MEDIOLANUM, S.A."
"MEDIOLANUM EXCELLENT, FI",1965,17/12/1999,2,"MEDIOLANUM GESTION, S.G.I.I.C., S.A.","BANCO MEDIOLANUM, S.A."
"MEDIOLANUM FONDCUENTA, FI",3713,14/12/2006,2,"MEDIOLANUM GESTION, S.G.I.I.C., S.A.","BANCO MEDIOLANUM, S.A."
"MEDIOLANUM MERCADOS EMERGENTES, FI",1294,12/01/1998,2,"MEDIOLANUM GESTION, S.G.I.I.C., S.A.","BANCO MEDIOLANUM, S.A."
"MEDIOLANUM PREMIER, FI",3712,14/12/2006,2,"MEDIOLANUM GESTION, S.G.I.I.C., S.A.","BANCO MEDIOLANUM, S.A."
"MEDIOLANUM REAL ESTATE GLOBAL, FI",4875,03/06/2015,2,"MEDIOLANUM GESTION, S.G.I.I.C., S.A.","BANCO MEDIOLANUM, S.A."
"MEDIOLANUM RENTA, FI",132,12/09/1988,2,"MEDIOLANUM GESTION, S.G.I.I.C., S.A.","BANCO MEDIOLANUM, S.A."
"MEDIOLANUM SMALL & MID CAPS ESPAÑA, FI",4753,23/05/2014,2,"MEDIOLANUM GESTION, S.G.I.I.C., S.A.","BANCO MEDIOLANUM, S.A."
"MERCH SELECCIÓN DE FONDOS, FI",4925,20/11/2015,34,"MERCHBANC, S.A., S.G.I.I.C.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"MERCHBANC FONDTESORO CORTO PLAZO, FI",3671,16/11/2006,34,"MERCHBANC, S.A., S.G.I.I.C.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"MERCH-EUROUNION, FI",3133,23/02/2005,34,"MERCHBANC, S.A., S.G.I.I.C.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"MERCHFONDO, FI",62,16/06/1987,34,"MERCHBANC, S.A., S.G.I.I.C.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"MERCH-FONTEMAR, FI",146,23/12/1988,34,"MERCHBANC, S.A., S.G.I.I.C.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"MERCH-OPORTUNIDADES, FI",2855,10/10/2003,34,"MERCHBANC, S.A., S.G.I.I.C.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"MERCHRENTA, FI",63,16/06/1987,34,"MERCHBANC, S.A., S.G.I.I.C.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
